睇,tai2,see,1,54
麥兜,mak6-dau1,McDull,1,1
麥嘜,mak6-mak1,McMug,1,1
Peppa,Peppa,Peppa,1,1
Pig,Pig,Pig,1,1
大隻,daai6-zek3,big,1,1
做,zou6,make,1,72
一齊,jat1-cai4,together,1,112
車仔,ce1-zai2,little car,1,7
地鐵,dei6-tit3,MTR,1,6
小巴,siu2-baa1,minibus,1,8
電車,din6-ce1,tram,1,2
全部,cyun4-bou6,all,1,9
車,ce1,car,1,13
行路,haang4-lou6,walk,1,6
多啲,do1-di1,more,1,11
地方,dei6-fong1,place,1,19
一張,jat1-zoeng1,a piece,1,1
紙,zi2,paper,1,12
用,jung6,use,1,53
畫,waak6,draw,1,9
識,sik1,know,1,37
火柴人,fo2-caai4-jan4,fire-stickman,1,1
雪人,syut3-jan4,snowman,1,1
雪,syut3,snow,1,3
砌,cai3,build,1,7
唔細,m4-sai3,not small,1,1
三,saam1,three,1,30
間,gaan1,(measure),1,17
房,fong2,room,1,6
廁所,ci3-so2,toilet,1,11
廳,teng1,living rooms,1,4
大人,daai6-jan4,adults,1,9
小朋友,siu2-pang4-jau5,children,1,33
嘈,cou4,noisy,1,12
枱,toi2,table,1,10
上面,soeng6-min6,above,1,60
未,mei6,not yet,1,18
洗,sai2,wash,1,5
碗,wun2,bowls,1,8
唔想,m4-soeng2,don't want to,1,17
張,zoeng1,(measure),1,29
櫈,dang3,chair,1,9
四,sei3,four,1,20
坐,co5,sit,1,45
唔到,m4-dou2,cannot,1,40
左面,zo2-min6,left,1,1
沖涼,cung1-loeng4,take a shower,1,5
轉,zyun3,turn,1,8
右,jau6,right,1,2
右面,jau6-min6,right,1,1
拍,paak3,hit,1,9
門,mun4,door,1,14
不如,bat1-jyu4,how about,1,28
下面,haa6-min6,below,1,15
嬲,nau1,angry,1,13
知道,zi1-dou3,know,1,33
電話,din6-waa2,telephone,1,8
唔係,m4-hai6,is not,1,41
亂,lyun6,blindly,1,6
估,gu2,guess,1,8
街,gaai1,street,1,17
上嚟,soeng5-lai4,up,1,6
事,si6,matter,1,29
入,jap6,enter,1,32
行,haang4,walk,1,58
出,ceot1,out,1,27
電視,din6-si6,television,1,11
就係,zau6-hai6,exactly,1,13
日,jat6,day,1,24
唔喊,m4-haam3,don't cry,1,1
中秋,zung1-cau1,Mid-Autumn,1,1
一個人,jat1-go3-jan4,alone,1,9
香港,hoeng1-gong2,Hong Kong,1,5
愛爾蘭,oi3-ji5-laan4,Ireland,1,1
年,nin4,year,1,9
唔,m4,not,1,86
飛機,fei1-gei1,airplane,1,1
鼻,bei6,nose,1,7
嘴,zeoi2,mouth,1,2
肚,tou5,tummy,1,6
菜,coi3,vegetables,1,15
肉,juk6,meat,1,6
湯,tong1,soup,1,6
以前,ji5-cin4,in the past,1,5
日日,jat6-jat6,every day,1,10
跟住,gan1-zyu6,and then,1,46
好少,hou2-siu2,few,1,6
講嘢,gong2-je5,speaking,1,15
明,ming4,to understand,1,5
跌親,dit3-can1,fall down,1,5
痛,tung3,painful,1,2
睇書,tai2-syu1,to read book,1,3
坐車,co5-ce1,to ride a car,1,1
海邊,hoi2-bin1,seaside,1,3
船,syun4,ship,1,16
過海,gwo3-hoi2,to corss the harbour,1,1
樹,syu6,tree,1,33
大叫,daai6-giu3,shout,1,17
大笑,daai3-siu3,to laugh,1,1
跑,paau2,to run,1,32
跳,tiu3,to jump,1,32
喂,wai3,Hey!,1,7
而家,ji4-gaa1,now,1,31
度,dou6,place,1,51
係唔係,hai6-m4-hai6,is it?,1,18
呢度,ni1-dou6,here,1,36
只係,zi2-hai6,just only,1,3
第一,dai6-jat1,first,1,12
返學,faan1-hok6,to go to school,1,16
換,wun6,to change,1,3
搭車,daap3-ce1,to take vehicle,1,1
十,sap6,ten,1,11
分鐘,fan1-zung1,minute,1,4
五,ng5,five,1,16
唔見,m4-gin3,cannot see,1,8
書包,syu1-baau1,schoolbag,1,6
後,hau6,later,1,6
上車,soeng5-ce1,get on,1,1
企,kei5,stand,1,16
位,wai2,seat,1,5
呀,aa3,(particle),1,89
叔叔,suk1-suk1,uncle,1,35
唔好意思,m4-hou2-ji3-si1,so embarassed,1,6
唔緊要,m4-gan2-jiu3,doesn't matter,1,6
多謝,do1-ze6,thank you,1,11
坐低,co5-dai1,sit down,1,7
架,gaa3,(measure),1,21
滿,mun5,full,1,3
冇人,mou5-jan4,no one,1,4
諗,nam2,to think,1,34
最後,zeoi3-hau6,at the end,1,31
叻女,lek1-neoi2,smart girl,1,5
買,maai5,to buy,1,20
嘢食,je5-sik6,food,1,7
二十,ji6-sap6,twenty,1,3
蚊,man1,dollar,1,1
朱古力,zyu1-gu1-lik1,chocolate,1,1
晒,saai3,all,1,51
錢,cin2,money,1,13
到,dou3,to,1,150
菠蘿包,bo1-lo4-baau1,pineapple bun,1,1
睇到,tai2-dou2,to see,1,9
喺度,hai2-dou6,right here,1,75
哎吔,ai1-jaa3,Oh!,1,7
袋,doi2,bag,1,8
咦,ji2,Look!,1,8
十六,sap6-luk6,sixteen,1,1
呢個,nei1-go3,this one,1,28
𨋢,lip1,lift / elevator,1,1
餓,ngo6,hungry,1,2
開,hoi1,to open,1,19
出去,ceot1-heoi3,to get out,1,33
淺水灣,cin2-seoi2-waan1,Repulse Bay,1,3
落車,lok6-ce1,off the car,1,1
好好,hou2-hou2,good,1,9
冇乜,mou5-mat1,have not really,1,2
支,zi1,(measure),1,18
大家,daai6-gaa1,everyone,1,38
貓貓,maau1-maau1,kitty,1,2
早晨,zou2-san4,morning,1,18
衣櫃,ji1-gwai6,closet,1,1
㗎喎,gaa3-wo3,(particle),1,3
拉,laai1,to pull,1,3
口,hau2,mouth,1,13
鎖匙,so2-si4,key,1,8
喵,meu1,meow,1,3
尾,mei5,tail,1,5
叻,lek1,smart,1,21
花貓,faa1-maau1,kitty,1,1
救命,gau3-meng6,Help!,1,4
琦琦,kei4-kei2,Kay,1,1
入去,jap6-heoi3,in,1,4
乜嘢,mat1-je5,what,1,12
老鼠,lou5-syu2,mouse,1,4
哦,o2,Oh!,1,9
曳曳,jai1-jai1,naughty,1,2
搭𨋢,daap3-lip1,take lift,1,1
入嚟,jap6-lai4,come in,1,4
細細聲,sai3-sai3-seng1,small and low voice,1,4
櫃,gwai6,cabinet,1,2
牀,cong4,bed,1,6
點點頭,dim2-dim2-tau4,to nod,1,3
打開,daa2-hoi1,to open,1,9
大門口,daai6-mun4-hau2,door,1,1
吱,zi1,squeak,1,2
聲,seng1,sound,1,22
有一日,jau5-jat1-jat6,one-day,1,6
鹿仔,luk2-zai2,little deer,1,1
松鼠仔,cung4-syu2-zai2,little squirrel,1,1
行行下,haang4-haang4-haa5,while walking,1,2
邊度,bin1-dou6,where,1,10
周圍,zau1-wai4,everywhere,1,3
草叢,cou2-cung4,bush,1,1
黑色,hak1-sik1,black,1,9
白色,baak6-sik1,white,1,3
啡色,fe1-sik1,brown,1,3
傾計,king1-gai2,chat,1,3
過去,gwo3-heoi3,to go over,1,5
驢仔,lou4-zai2,little donkey,1,1
樹林,syu6-lam4,woods,1,2
班,baan1,class of,1,9
上晝,soeng6-zau3,morning,1,4
温書,wan1-syu1,to study,1,3
下晝,haa6-zau3,afternoon,1,2
打波,daa2-bo1,play basketball,1,5
唔同,m4-tung4,different,1,31
出面,ceot1-min6,outside,1,14
離開,lei4-hoi1,leave,1,1
越嚟越少,jyut6-lai4-jyut6-siu2,fewer and fewer,1,1
難,naan4,difficult,1,6
知,zi1,to know,1,36
但係,daan6-hai6,but,1,24
打電話,daa2-din6-waa2,call on phone,1,5
聽日,ting1-jat6,tomorrow,1,8
屋,uk1,house,1,15
盞,zaan2,(measure),1,3
燈,dang1,lamp,1,1
六,luk6,six,1,14
鞋,haai4,shoe,1,7
七,cat1,seven,1,10
襪,mat6,socks,1,7
九,gau2,nine,1,4
毛公仔,mou4-gung1-zai2,stuffed animals,1,1
門口,mun4-hau2,doorway,1,14
拜拜,baai1-baai3,bye bye,1,5
菜肉包,coi3-juk6-baau1,vegetables and pork bun,1,1
吓,haa2,what?,1,7
捉伊人,zuk1-ji1-jan1,hide and seek,1,3
瞓咗覺,fan3-zo2-gaau3,asleep,1,1
魚仔,jyu2-zai2,little fish,1,3
唔記得,m4-gei3-dak1,forget,1,13
點算,dim2-syun3,how to do,1,3
健康,gin6-hong1,healthy,1,3
好食,hou2-sik6,tasty,1,7
邊處,bin1-syu3,where,1,1
時候,si4-hau6,time,1,25
把,baa2,(measure),1,3
琴晚,kam4-maan5,last night,1,1
明仔,ming4-zai2,Manson,1,1
年班,nin4-baan1,primary,1,1
沙田,saa1-tin4,Sha Tin,1,1
踩單車,caai2-daan1-ce1,ride bicycle,1,1
本,bun2,(measure),1,9
書包仔,syu1-baau1-zai2,little schoolbag,1,1
鉛筆,jyun4-bat1,pencil,1,4
哎呀,aai1-aa3,Oh no!,1,3
帶,daai3,to bring,1,19
擦膠,caat3-gaau1,eraser,1,6
放學,fong3-hok6,after school,1,5
好朋友,hou2-pang4-jau5,good friends,1,1
入波,jap6-bo1,goal,1,1
雪條,syut3-tiu2,ice-lolly,1,1
返屋企,faan1-uk1-kei2,go home,1,8
生日,saang1-jat6,birthday,1,2
快樂,faai3-lok6,happy,1,1
昌仔,coeng1-zai2,Tristan,1,1
歲,seoi3,year-old,1,4
家姐,gaa1-ze1,elder sister,1,32
金魚,gam1-jyu2,goldfish,1,2
唔該,m4-goi1,please,1,8
郁,juk1,move,1,8
嘩,waa1,Wow!,1,6
魚,jyu2,fish,1,18
游嚟游去,jau4-lei4-jau4-heoi3,swimming around,1,1
郁下,juk1-haa5,move a bit,1,1
過嚟,gwo3-lei4,to come over,1,19
呼吸,fu1-kap1,breathe,1,13
細路,sai3-lou6,kid,1,4
邊,bin1,which,1,26
埋,maai4,also,1,8
魚糧,jyu4-loeng4,fish food,1,1
細細粒,sai3-sai3-nap1,fine-grained,1,3
二,ji6,two,1,19
與,jyu5,and,2,2
帽,mou2,cap,2,3
太陽眼鏡,taai3-joeng4-ngaan5-geng2,sunglasses,2,2
頂,deng2,(measure),2,3
藍色,laam4-sik1,blue,2,9
突然,dat6-jin4,suddenly,2,38
陣,zan6,(measure),2,5
風,fung1,wind,2,8
吹,ceoi1,blow,2,7
新,san1,new,2,13
試,si3,to try,2,10
次,ci3,times,2,28
攞唔返,lo2-m4-faan1,cannot take back,2,1
落嚟,lok6-lai4,come down,2,14
唔要,m4-jiu3,don't want,2,2
冇食到,mou5-sik6-dou3,didn't eat,2,1
晚,maan5,night,2,1
卡住,kaa1-zyu6,stuck,2,1
