乖,gwaai1,well-behaved,3,3
入到,jap6-dou3,get into,3,1
班房,baan1-fong2,classroom,3,1
做乜,zou6-mat1,for what,3,1
石頭,sek6-tau4,stone,3,10
拋,paau1,to throw,3,1
接返住,zip3-faan1-zyu6,catching back,3,1
韆鞦,cin1-cau1,a swing,3,1
打韆鞦,daa2-cin1-cau1,play swing,3,1
意外,ji3-ngoi6,accident,3,1
繩,sing2,rope,3,1
跳繩,tiu3-sing2,rope skipping,3,2
一邊,jat1-bin1,one side,3,5
瀡滑梯,soe4-waat6-tai1,slide down the slide,3,1
瀡,soe4,slide,3,1
出到去,ceot1-dou3-heoi3,go out arrive,3,1
         猜         ,caai1,play rock paper scissors,3,1
           猜          ,caai1,play rock paper scissors,3,1
水邊,seoi2-bin1,waterside,3,1
長頸鹿,coeng4-geng2-luk2,giraffe,3,1
頸,geng2,neck,3,2
象,zoeng6,elephant,3,1
和,wo4,and,3,1
共,gung6,in total,3,1
讀作,duk6-zok3,,3,1
1,jat1,one,3,1
加,gaa1,plus,3,2
2,ji6,two,3,1
等於,dang2-jyu1,equal to,3,1
3,saam1,three,3,1
水牛,seoi2-ngau4,buffalo,3,1
白雪雪,baak6-syut1-syut1,white-as-snow,3,6
圖,tou4,picture,3,1
中,zung1,inside,3,5
小鳥,siu2-niu5,bird,3,1
4,sei3,four,3,1
7,cat1,seven,3,1
羚羊,ling4-joeng4,antelope,3,3
野豬,je5-zyu1,boar,3,1
5,ng5,five,3,1
6,luk6,six,3,1
11,sap6-jat1,eleven,3,1
斑馬,baan1-maa5,zebra,3,1
踢,tek3,kick,3,1
起,hei2,up,3,12
的,dik1,(linker),3,3
12,sap6-ji6,twelve,3,1
比,bei2,compared to,3,7
少,siu2,less,3,4
相差,soeng1-caa1,differ by,3,1
減,gaam2,minus,3,1
13,sap6-saam1,thirteen,3,1
喝,hot3,to drink,3,1
18,sap6-baat3,eighteen,3,1
水中,seoi2-zung1,in water,3,1
8,baat3,eight,3,1
9,gau2,nine,3,1
17,sap6-cat1,seventeen,3,1
地上,dei6-soeng6,on the ground,3,4
10,sap6,ten,3,1
獅子,si1-zi2,lion,3,10
邊啲,bin1-di1,which ones,3,1
得返,dak1-faan1,have...only,3,3
留低,lau4-dai1,stay behind,3,1
只有,zi2-jau5,have...only,3,1
留下,lau4-haa6,stay behind,3,1
現在,jin6-zoi6,now,3,1
剩下,sing6-haa6,remain,3,1
原有,jyun4-jau5,originally had,3,1
牠們,taa1-mun4,they (animal),3,1
了,liu5,already,3,1
0,ling4,zero,3,1
鳥兒,niu5-ji4,bird,3,1
兔子,tou3-zi2,rabbit,3,1
豬,zyu1,boar,3,1
令,ling6,make,3,7
方便,fong1-bin6,convenient,3,3
發明,faat3-ming4,invent,3,1
竹,zuk1,bamboo,3,1
蜻蜓,cing1-ting4,dragonfly,3,1
將,zoeng1,take,3,23
戴住,daai3-zyu6,wearing,3,1
越,jyut6,more,3,2
識得,sik1-dak1,know,3,1
超人,ciu1-jan4,superman,3,16
太空,taai3-hung1,the space,3,8
接住,zip3-zyu6,to catch,3,2
改良,goi2-loeng4,improve,3,1
四歲,sei3-seoi3,four years old,3,1
讀,duk6,study,3,4
K2,kei1-tu1,kindergarten 2,3,1
首先,sau2-sin1,first of all,3,2
後來,hau6-loi4,afterwards,3,2
唔坐,m4-co5,don't take,3,1
公共,gung1-gung6,public,3,1
交通工具,gaau1-tung1-gung1-geoi6,transportation tool,3,1
汪汪,wong1-wong1,woof woof,3,1
籠,lung4,cage,3,1
裏面,leoi5-min6,inside,3,1
倉鼠,cong1-syu2,hamster,3,1
唔郁,m4-juk1,don't move,3,2
吱吱,zi1-zi1,chirp,3,1
恐龍,hung2-lung4,dinosaurs,3,6
有日,jau5-jat6,someday,3,3
遮住,ze1-zyu6,cover,3,1
五十,ng5-sap6,fifty,3,1
擘大眼,maak3-daai6-ngaan5,open eyes,3,1
匿埋,nei1-maai4,hide,3,1
(高仔),Gou1-Zai2,Gou Zai,3,1
(早藍),Zou2-Laam4,Zou Laam,3,1
(愛花),Oi3-Faa1,Oi Faa,3,1
離遠,lei4-jyun5,from afar,3,2
(肥仔),Fei4-Zai2,Fei Zai,3,1
籃,laam2,basket,3,1
仲未,zung6-mei6,not yet,3,1
桶,tung2,bucket,3,4
二十一,ji6-sap6-jat1,twenty-one,3,1
二十二,ji6-sap6-ji6,twenty-two,3,1
二十三,ji6-sap6-saam1,twenty-three,3,1
手指,sau2-zi2,fingers,3,2
筆,bat1,pen,3,10
掂,dim3,touch,3,2
唔小心,m4-siu2-sam1,careless,3,4
執,zap1,to pick up,3,5
唔難,m4-naan4,not difficult,3,1
用嚟,jung6-lai4,use as,3,4
字,zi6,words,3,14
Sam仔,Sam-zai2,Little Sam,3,1
答案,daap3-on3,answers,3,2
聖誕,sing3-daan3,Christmas,3,1
禮物,lai5-mat6,gift,3,2
收埋,sau1-maai4,hide,3,1
聖誕老人,sing3-daan3-lou5-jan4,Santa Claus,3,1
秘密,bei3-mat6,secret,3,4
書枱,syu1-toi2,reading desk,3,1
鞋架,haai4-gaa2,shoe rack,3,1
衫櫃,saam1-gwai6,wardrobe,3,1
Sophie,Sophie,Sophie,3,1
搖,jiu4,shake,3,5
收返埋,sau1-faan1-maai4,put back,3,1
嚟到,lai4-dou3,to arrive,3,2
奇幻,kei4-waan6,miracle,3,1
旅程,leoi5-cing4,journey,3,1
阿魚,aa3-jyu2,Aa Fish,3,13
草草,cou2-cou2,grass,3,1
得人驚,dak1-jan4-geng1,terrifying,3,3
終於,zung1-jyu1,finally,3,15
褲袋,fu3-doi2,trouser pocket,3,1
阿十,aa3-sap6,Aa Ten,3,1
阿八,aa3-baat3,Aa Eight,3,1
舖頭,pou3-tau2,shop,3,3
夾仔,gep2-zai2,pin,3,1
聽講,teng1-gong2,heard,3,2
貼紙,tip3-zi2,sticker,3,3
扣,kau3,button,3,1
糖,tong2,candy,3,2
心,sam1,heart,3,2
型,jing4,shape,3,1
我哋嘅,ngo5-dei6-ge3,our,3,1
身體,san1-tai2,body,3,3
亦都,jik6-dou1,also,3,1
歌,go1,song,3,4
神秘,san4-bei3,mysterious,3,1
魔法,mo1-faat3,magic,3,3
石,sek6,stone,3,1
阿哥,aa3-go1,elder brother,3,1
寫,se2,write,3,11
間尺,gaan3-cek2,ruler,3,2
釘書機,deng1-syu1-gei1,stapler,3,1
特別,dak6-bit6,special,3,3
吸,kap1,draw,3,3
鐵棒,tit3-paang5,iron rod,3,1
行埋,haang4-maai4,walk close,3,1
嚇親,haak3-can1,frightened,3,3
鐵,tit3,iron,3,1
時,si4,that time,3,4
椰子,je4-zi2,coconut,3,1
叮,ding1,Ding!,3,1
辦法,baan6-faat3,way,3,4
注意,zyu3-ji3,pay attention to,3,2
仲係,zung6-hai6,still,3,4
龍,lung4,dragon,3,1
最好,zeoi3-hou2,best,3,2
月餅,jyut6-beng2,moon cake,3,1
借,ze3,borrow,3,4
唔該晒,m4-goi1-saai3,thank you very much,3,1
睇住,tai2-zyu6,look after,3,2
叉電,caa1-din6,battery charging,3,1
趕,gon2,hurry,3,1
時間,si4-gaan3,time,3,4
掣,zai3,button,3,4
電,din6,electricity,3,1
夜,je6,night,3,2
山,saan1,hill,3,5
九龍,Gau2-Lung4,Kowloon,3,1
獅子山,si1-zi2-saan1,Lion Rock,3,1
藍藍,laam4-laam2,Lam Lam,3,1
大門,daai6-mun4,main entrance,3,3
功課,gung1-fo3,homework,3,4
做下,zou6-haa5,to do,3,1
越嚟越,jyut6-lai4-jyut6,more and more,3,2
道,dou6,(measure),3,1
深,sam1,deep,3,4
面前,min6-cin4,in front of,3,3
國王,gwok3-wong4,king,3,2
四圍,sei3-wai4,around,3,5
行下,haang4-haa5,to walk,3,1
兔,tou3,rabbit,3,1
被,bei6,(passive),3,1
沖,cung1,rinse,3,1
救,gau3,to save,3,3
打交,daa2-gaau1,to fight,3,1
啡,fe1,brown,3,2
人哋,jan4-dei6,others,3,3
一半,jat1-bun3,a half,3,4
紅蘿蔔,hung4-lo4-baak6,carrot,3,1
請,ceng2,to treat,3,6
前,cin4,front,3,7
眨眼,zaam2-ngaan5,blink,3,2
自由,zi6-jau4,free,3,1
埋嚟,maai4-lai4,to come over,3,3
隧道,seoi6-dou6,tunnel,3,1
檯,toi2,table,3,3
發,faat3,have,3,2
白日夢,baak6-jat6-mung6,daydreaming,3,1
世界,sai3-gaai3,world,3,10
和平,wo4-ping4,peaceful,3,2
永遠,wing5-jyun5,forever,3,5
美好,mei5-hou2,wonderful,3,1
搞,gaau2,do,3,2
温,wan1,study,3,1
學下,hok6-haa5,learn,3,1
開火,hoi1-fo2,turn on the stove,3,1
煮,zyu2,to cook,3,1
放低,fong3-dai1,put down,3,3
扮,baan6,to pretend,3,1
鬼臉,gwai2-lim6,grimace ,3,1
科學,fo1-hok6,science,3,2
讚下,zaan3-haa5,praise,3,1
諗到,nam2-dou2,think,3,4
決定,kyut3-ding6,decide,3,11
方法,fong1-faat3,method,3,3
蕃茄,faan1-ke2,tomato,3,1
一舊舊,jat1-gau6-gau6,pieces,3,1
爭,zaang1,miss,3,2
啱用,aam1-jung6,useful,3,1
噉喎,gam2-wo3,(particle),3,1
銀包,ngan4-baau1,wallet,3,1
諗諗下,nam2-nam2-haa5,think a while,3,1
搞邊科,gaau2-bin1-fo1,doing what,3,1
出聲,ceot1-seng1,voice out,3,2
匙羹,ci4-gang1,spoon,3,7
完全,jyun4-cyun4,completely,3,1
為意,wai4-ji3,notice,3,1
就嚟,zau6-lei4,almost,3,2
搞掂,gaau2-dim6,done,3,3
波,bo1,ball,3,6
興奮,hing1-fan5,excited,3,3
撞到,zong6-dou2,hit,3,1
碌,luk1,scroll,3,2
右邊,jau6-bin1,right,3,2
枝,zi1,(measure),3,2
麪包,min6-baau1,bread,3,1
棍,gwan3,stick,3,1
開關掣,hoi1-gwaan1-zai3,on-off button,3,1
火,fo2,fire,3,2
骨牌,gwat1-paai2,Domino,3,1
而,ji4,and,3,6
同時,tung4-si4,at the same time,3,4
煲到,bou1-dou2,boil,3,1
忍唔住,jan2-m4-zyu6,cannot resist,3,8
嗌,aai3,shout,3,5
句,geoi3,sentence,3,4
正當,zing3-dong1,just the time,3,1
攬,laam2,hug,3,5
至,zi3,then,3,9
轉為,zyun2-wai4,turn to,3,1
啖,daam6,(measure),3,1
過多陣,gwo3-do1-zan6,after a while,3,1
平日,ping4-jat6,ordinary day,3,1
辛苦晒,san1-fu2-saai3,thanks for the effort,3,1
自此,zi6-ci2,from then,3,1
儲錢,cou5-cin2,saving money,3,1
大計,daai6-gai3,big plan,3,1
港超,gong2-ciu1,HK Premier League,3,1
足球,zuk1-kau4,football,3,1
員,jyun4,player,3,2
雞蛋仔,gai1-daan6-zai2,Egg Waffle,3,1
燒賣,siu1-maai2,Shumai (dim sum),3,1
啄啄糖,doeng1-doeng1-tong2,Deuk Deuk Tong (traditional candy),3,1
海洋公園,hoi2-joeng4-gung1-jyun2,Ocean Park,3,1
思思,si1-si1,Ceci,3,1
過山車,gwo3-saan1-ce1,roller coaster,3,1
直到,zik6-dou3,until,3,2
琪琪,kei4-kei2,Ki Ki,3,1
貴,gwai3,expensive,3,2
有錢,jau5-cin2,rich,3,4
儲,cou5,save,3,1
就係噉,zau6-hai6-gam2,in this way,3,7
賣,maai6,sell,3,2
補習,bou2-zaap6,tutoring,3,1
雪榚,syut3-gou1,ice-cream,3,1
零用錢,ling4-jung6-cin2,pocket money,3,1
儲起,cou5-hei2,to save,3,1
話咁快,waa6-gam3-faai3,so fast,3,2
最近,zeoi3-gan6,recently,3,1
一時,jat1-si4,for a short while,3,1
本身,bun2-san1,originally,3,1
全,cyun4,whole,3,1
唔只,m4-zi2,not only,3,1
只要,zi2-jiu3,as long as,3,3
輕易,hing1-ji6,easily,3,1
解決,gaai2-kyut3,be resolved,3,2
之間,zi1-gaan1,between,3,1
傳,cyun4,pass on,3,2
紙仔,zi2-zai2,slip,3,1
行動,hang4-dung6,action,3,1
飯堂,faan6-tong4,canteen,3,1
靜靜雞,zing6-zing2-gai1,quietly,3,1
跟埋去,gan1-maai4-heoi3,follow to go,3,1
落堂,lok6-tong4,finish class,3,1
盒仔,hap2-zai2,little box,3,1
出咗去,ceot1-zo2-heoi3,to leave,3,1
殊,syu4,Shush!,3,1
薯,syu4,potato,3,1
唔客氣,m4-haak3-hei3,help myself,3,1
伸,san1,stretch,3,2
話口未完,waa6-hau2-mei6-jyun4,just mentioned,3,1
淨低,zing6-dai1,left,3,1
吉,gat1,empty,3,1
綁,bong2,to bind,3,4
唯有,wai4-jau5,only,3,2
傳到,cyun4-dou3,passed on,3,1
手上,sau2-soeng6,at hand,3,3
即時,zik1-si4,immediately,3,2
音樂,jam1-ngok6,music,3,1
室,sat1,room,3,1
靜靜哋,zing6-zing2-dei2,quietly,3,1
好多時,hou2-do1-si4,often,3,2
眼神,ngaan5-san4,expression in eyes,3,1
動作,dung6-zok3,movement,3,1
局內人,guk6-noi6-jan4,insiders,3,1
鬥氣,dau3-hei3,to be at loggerheads,3,1
冤家,jyun1-gaa1,enemy,3,1
細細個,sai3-sai3-go3,very young,3,1
鬼片,gwai2-pin2,ghost movie,3,1
整親,zing2-can1,to get hurt,3,3
醫療室,ji1-liu4-sat1,medical room,3,1
趁,can3,while,3,1
膠布,gaau1-bou3,bandages,3,1
嗱,naa4,(particle),3,4
料,liu4,to provoke,3,1
衰,seoi1,bad,3,1
骷髏骨,fu1-lou4-gwat1,skeleton,3,1
比較,bei2-gaau3,comparatively,3,1
保守,bou2-sau2,conservative,3,1
唔老嚟,m4-lou5-lai2,unlucky,3,1
骨頭,gwat1-tau4,bone,3,1
定,ding6,to calm down,3,2
一嚟,jat1-lei4,first,3,1
二嚟,ji6-lei4,second,3,1
醫生,ji1-sang1,doctor,3,1
唔少,m4-siu2,not few,3,2
知識,zi3-sik1,knowledge,3,4
一頭霧水,jat1-tau4-mou6-seoi2,confused,3,1
畀心機,bei2-sam1-gei1,devoted,3,1
抗拒,kong3-keoi5,to resist,3,1
驚青,geng1-ceng1,afraid,3,2
差唔多,caa1-m4-do1,almost,3,3
滿足感,mun5-zuk1-gam2,satisfaction,3,1
不約而同,bat1-joek3-ji4-tung4,coincidentally,3,1
搖搖頭,jiu4-jiu4-tau4,to shake head,3,1
完成,jyun4-sing4,to accomplish,3,1
骷髏頭,fu1-lou4-tau4,skeleton,3,1
扶,fu4,to hold,3,1
大作,daai6-zok3,masterpiece,3,1
對方,deoi3-fong1,each other,3,3
啱先,ngaam1-sin1,just now,3,1
神神秘秘,san4-san4-bei1-bei1,mysteriously,3,1
有心,jau5-sam1,intentional,3,2
唔對路,m4-deoi3-lou6,something is wrong,3,1
專心,zyun1-sam1,focus,3,1
碰,pung4,bang,3,1
做功課,zou6-gung1-fo3,to do homework,3,1
冇用,mou5-jung6,useless,3,2
而且,ji4-ce2,and that,3,7
有用,jau5-jung6,useful,3,3
認真,jing6-zan1,serious,3,2
心虛,sam1-heoi1,feel guilty,3,1
吖嘛,aa1-maa3,(particle),3,2
講大話,gong2-daai6-waa6,tell lie,3,1
揾下,wan2-haa5,find,3,1
直角,zik6-gok3,right angle,3,1
簡單,gaan2-daan1,simple,3,3
尋日,cam4-jat6,yesterday,3,1
無奈,mou4-noi6,have no alternative,3,1
教堂,gaau3-tong2,church,3,1
十字架,sap6-zi6-gaa3,cross,3,1
零,ling4,zero,3,1
燈柱,dang1-cyu5,lamp pole,3,1
好啦,hou2-laa1,OK then,3,2
鈍角,deon6-gok3,obtuse angle,3,1
呃,aak1,deceive,3,4
添,tim1,(particle),3,2
角度,gok3-dou6,angle,3,1
球場,kau4-coeng4,field / court,3,1
球,kau4,ball,3,2
網,mong5,web,3,1
到我,dou3-ngo5,my turn,3,1
唓,ce1,Duh,3,1
啫,ze1,only,3,1
下次,haa6-ci3,next time,3,2
半日,bun3-jat6,half day,3,1
落山,lok6-saan1,to descend below the horizon,3,3
鐘樓,zung1-lau4,clock tower,3,1
發光,faat3-gwong1,shining,3,1
都會,dou1-wui6,also will,3,6
切,cit3,cut,3,2
連,lin4,even,3,5
場,coeng4,(measure),3,4
背影,bui3-jing2,figure viewed from behind,3,1
種子,zung2-zi2,seed,3,1
銀行,ngan4-hong4,bank,3,1
夾,gaap3,pick,3,1
有機,jau5-gei1,organic,3,1
農夫,nung4-fu1,farmer,3,1
收成,sau1-sing4,harvest,3,1
嘅咩,ge3-me1,(particle),3,1
冇用到,mou5-jung6-dou3,didn't use,3,1
農藥,nung4-joek6,pesticide,3,1
收入,sau1-jap6,earning,3,2
敬,ging3,give,3,1
禮,lai5,salute,3,1
問下,man6-haa5,ask,3,1
借錢,ze3-cin2,to borrow money,3,1
舉手,geoi2-sau2,raise hand,3,1
只不過,zi2-bat1-gwo3,but,3,1
存入,cyun4-jap6,deposit,3,1
冇耐,mou5-noi2,a while,3,2
啲人,di1-jan4,people,3,3
存,cyun4,to deposit,3,1
籽,zi2,seed,3,1
冇錢,mou5-cin2,no money,3,1
留心,lau4-sam1,pay attention,3,2
估唔估到,gu2-m4-gu2-dou2,can or cannot guess,3,1
就好似,zau6-hou2-ci5,just like,3,1
對症下藥,deoi3-zing3-haa6-joek6,to suit the remedy to the case,3,1
呀嘛,aa1-maa3,(particle),3,1
還,waan4,return,3,1
款,fun2,loan,3,1
越嚟越多,jyut6-lai4-jyut6-do1,more and more,3,1
因應,jan1-jing3,in response to,3,1
用到,jung6-dou3,use,3,1
真人真事,zan1-jan4-zan1-si6,true story,3,1
世界上,sai3-gaai3-soeng6,in the world,3,2
建立,gin3-lap6,establish,3,1
敬禮,ging3-lai5,to salute,3,1
愛惜,oi3-sik1,cherish,3,1
密碼,mat6-maa5,password,3,1
心怡,Sam1-ji4,Sammy,3,1
叫賣,giu3-maai6,shout to sell,3,1
想要,soeng2-jiu3,want to,3,1
配,pui3,duplicate,3,1
緊張,gan2-zoeng1,nervous,3,4
冇你辦法,mou5-nei5-baan6-faat3,can't do anything with you,3,1
啱唔啱,ngaam1-m4-ngaam1,suit or not suit,3,1
收音機,sau1-jam1-gei1,radio,3,1
播,bo3,broadcast,3,1
單,daan1,(measure),3,1
新聞,san1-man4,news,3,1
本港,bun2-gong2,Hong Kong,3,1
近日,gan6-jat6,recently,3,1
宗,zung1,(measure),3,1
網上,mong5-soeng6,online,3,1
騙案,pin3-on3,scam,3,1
行到,haang4-dou3,walked to,3,1
閂到,saan1-dou3,closed,3,1
睇睇,tai2-tai2,take a look,3,1
鎖,so2,lock,3,1
收,sau1,put back,3,2
除咗,ceoi4-zo2,except,3,1
私人,si1-jan4,private,3,1
電子,din6-zi2,electron,3,1
電腦,din6-nou5,computer,3,1
上堂,soeng5-tong4,attend class,3,1
寄,gei3,send,3,1
電郵,din6-jau4,e-mail,3,1
設定到,cit3-ding6-dou3,set,3,1
機,gei1,machine,3,1
壞事,waai6-si6,wrongdoing,3,1
語重心長,jyu5-zung6-sam1-coeng4,sincerely and earnestly,3,1
噃,bo3,(particle),3,1
阿細,aa3-sai3,Asher,3,1
打機,daa2-gei1,to play computer games,3,1
遊戲,jau4-hei3,game,3,3
帳號,zoeng3-hou6,account number,3,1
偷,tau1,steal,3,1
以後,ji5-hau6,afterwards,3,3
保管,bou2-gun2,take care of,3,1
手機,sau2-gei1,mobile phone,3,1
管理,gun2-lei5,manage,3,1
